ClassID,GenType,PosX,PosY,PosZ,Direction
3,3,-1915.162720,302.507568,-1352.916382,0
7,5,-92.419998,175.130005,-144.250000,-47
8,6,-95.339996,175.130005,-205.619995,15
9,7,-102.750000,175.130005,-87.239998,-74
10,8,179.856094,583.149963,-1933.276001,104
12,10,-856.632202,955.525208,1306.799316,61
13,11,229.443146,175.139694,30.193745,0
14,12,-331.883728,312.446686,190.598282,0
15,13,-856.834045,756.540955,723.548950,0
16,13,-530.709351,1063.615479,1609.377686,0
17,13,674.619995,0.708954,1403.780640,0
18,13,1142.467163,2.529541,873.242065,0
19,13,877.033691,2.529541,531.698242,0
20,13,436.920624,175.384262,-820.419678,0
21,13,1425.288330,0.529541,-599.613953,0
22,13,5.775856,583.394348,-1631.989502,0
23,13,-1521.479248,302.751892,-1249.566650,0
24,13,-442.746155,544.829529,-936.686096,0
25,14,-1388.979004,302.751923,-1154.906250,0
26,14,-668.126343,531.966248,-534.575500,0
27,14,-165.990356,583.394348,-1672.602051,0
28,14,1586.215454,0.529541,-374.460114,0
29,14,1043.694580,2.529541,804.210876,0
30,14,457.064331,0.798381,1367.495117,0
31,14,-121.467743,544.829529,638.711853,0
32,14,-599.795288,544.829529,-4.267076,0
33,14,-1034.772949,544.585144,-101.941803,0
34,14,-983.644531,756.540955,765.307800,0
35,14,-463.223206,1063.615479,1866.870728,0
38,17,406.504272,175.140152,-1113.604248,0
39,18,-251.108139,583.149963,-1459.471313,0
40,19,201.993927,583.149963,-1478.463501,-15
45,20,-850.589050,1063.840942,1788.317017,-37
46,20,-328.776947,1063.840942,1522.760254,-24
48,20,-260.731964,1063.840942,1838.790771,-2
51,20,-574.253845,1062.031982,1970.704834,-39
52,20,-633.986938,1059.504639,1423.014038,-20
53,21,16.549524,583.149963,-1905.250244,4
56,24,-93.959999,175.130005,-62.270000,-77
57,25,-83.480003,175.130005,-127.239998,-55
58,26,626.976379,175.384308,-801.271545,0
59,27,407.627533,175.140152,-1113.727661,0
60,28,-267.576202,324.495636,-662.263855,0
61,29,177.648315,583.149963,-1933.560913,0
63,31,53.712486,583.394348,-1503.979004,0
64,32,-345.488983,583.150024,-2030.070679,0
65,33,9.928501,175.139786,-438.923126,99
66,34,163.892258,175.139694,-404.687927,140
67,35,-12.550102,175.139694,-2.044178,-62
68,36,-181.169998,544.580017,-1047.910034,109
300,300,-1591.241699,294.396057,-1130.869629,0
301,300,-1730.445068,302.507599,-1371.293335,0
302,300,-1578.880371,302.507538,-1579.300537,0
303,300,-1379.604736,302.507507,-1599.823120,0
304,300,-1248.876831,302.507416,-1462.365234,0
305,300,-1492.226563,294.395966,-1356.097900,0
308,301,378.682922,0.507150,1450.608643,0
310,301,19.393261,544.829529,568.346863,0
311,301,-197.150955,544.585144,522.247253,0
312,301,-9.034483,544.585144,895.834595,0
313,301,1585.430298,0.285156,-228.157547,0
314,301,1573.718750,0.285167,-919.020752,0
315,301,1143.455688,0.285156,-582.848755,0
323,305,629.088196,175.384308,-801.745422,0
325,1,1440.367188,2.118142,1228.064819,48
326,3,1354.811401,2.180938,1179.757568,0
327,301,452.663940,0.285156,1728.965942,0
328,301,662.989014,0.633527,1470.680786,0
329,301,676.926514,1.479646,1104.177734,0
330,2,-1984.143799,302.507599,-1359.990112,-179
331,38,80.406693,175.139694,13.927048,12
332,37,80.570366,175.139694,23.571152,-53
333,9,-193.660004,544.580017,-1016.549988,-62
334,30,-341.069214,583.150024,-2033.249878,0
335,4,811.354004,2.285156,267.397583,70
336,306,458.843872,175.139938,-790.727600,0
337,306,177.995972,175.139694,-92.226250,0
338,306,432.497955,50.374847,477.464874,0
339,306,897.823792,2.285156,585.121033,0
340,306,1234.826172,2.285156,920.147949,0
341,306,815.970459,1.812175,1120.714111,0
342,306,533.338074,0.285156,1692.525513,0
343,306,1156.046509,0.285156,-702.004517,0
344,306,1767.551880,0.285214,-749.226196,0
345,306,1515.487793,-11.248047,-396.042969,0
346,306,-159.146729,355.274689,-754.394287,0
347,306,-94.069534,583.149963,-1314.510254,0
348,306,153.832809,583.149963,-1511.943970,0
349,306,-153.262909,583.149963,-1894.544922,0
350,306,-530.959717,544.585022,-840.967102,0
351,306,-742.090088,544.585144,-209.788727,0
352,306,-629.107971,544.585144,245.260559,0
353,306,-230.019257,544.585205,680.276917,0
354,306,-402.020020,309.754852,58.625618,0
355,306,-829.068237,745.374878,503.623322,0
356,306,-1138.486206,756.766479,1050.729004,0
357,306,-782.903748,756.766418,803.695007,0
358,306,-622.439209,915.663086,1128.339478,0
359,306,-882.040527,1063.840942,1672.382446,0
360,306,-516.188965,1055.149414,1461.017944,0
361,306,-483.105957,1055.149414,1888.577148,0
362,306,-1215.570557,302.507446,-1554.117432,0
363,306,-1554.203247,302.507568,-1607.907593,0
364,306,-1637.266602,294.396057,-1131.713379,0
365,307,-254.320007,963.359985,2126.969971,0
366,12,-811.271057,544.585022,-723.743469,0
367,12,-621.429993,531.966248,-599.571838,0
368,12,-557.382690,531.966248,-506.844879,0
369,12,-794.105835,544.585144,-386.548889,0
370,12,-954.810852,531.757568,-116.158730,0
371,12,-978.442627,544.585144,65.550888,0
372,12,-791.342346,531.757568,233.251740,0
373,12,-768.957520,544.585144,-78.774628,0
374,12,-358.532928,544.584961,-1004.900085,0
375,12,-181.443237,583.150024,-1384.234375,0
376,12,-253.335632,567.964294,-1614.132324,0
377,12,-309.259430,567.964294,-1681.692871,0
378,12,-82.770058,583.149963,-1890.720703,0
379,12,92.235146,583.149963,-1863.278687,0
380,12,219.790466,583.149963,-1782.314331,0
381,12,-47.730927,583.149963,-1691.592896,0
382,12,133.075302,567.964294,-1389.178223,0
383,12,206.491867,471.467712,-1185.571655,0
384,12,-103.465988,403.204132,-925.506165,0
385,12,-223.785660,324.495636,-580.408752,0
386,12,31.333250,218.667984,-773.674255,0
387,12,324.176605,175.139908,-821.219849,0
388,12,514.447266,175.140015,-669.027100,0
389,12,549.486755,175.139877,-897.242126,0
390,12,439.662811,175.140015,-945.158142,0
391,12,349.274384,175.139862,-677.481201,0
392,12,323.858093,97.640121,-418.085724,0
393,12,380.945648,134.229675,-217.942398,0
394,12,331.298706,98.497459,-373.176697,0
395,12,868.021118,106.806030,-884.706970,0
396,12,1025.760620,4.929211,-708.961060,0
397,12,1369.773071,-10.086408,-782.080872,0
398,12,1344.415649,-11.248047,-583.200806,0
399,12,1339.802368,0.285156,-405.823334,0
400,12,1596.049805,0.285156,-335.926422,0
401,12,1589.839844,-11.248047,-568.698975,0
402,12,1649.773071,0.285199,-753.624878,0
403,12,1231.024780,-4.630406,-832.765015,0
404,12,1190.182129,-11.248047,-520.408997,0
405,13,811.385010,2.285156,631.614929,0
406,13,793.503052,2.285156,781.266479,0
407,13,910.798218,2.285156,856.957581,0
408,13,972.289124,2.285156,665.093750,0
409,13,1324.124268,2.285156,859.017212,0
410,13,1191.709595,2.285156,1076.150146,0
411,13,993.120300,2.285156,1082.971313,0
412,13,859.309265,2.256449,999.763306,0
413,13,766.021729,1.485694,1187.946777,0
414,13,613.148804,1.019420,1217.159912,0
415,13,413.284546,0.531701,1447.265747,0
416,13,591.686768,0.390469,1552.853027,0
417,13,507.227936,0.285156,1685.181152,0
418,13,404.720001,0.334418,1582.562378,0
419,13,521.208252,0.285156,1792.885986,0
420,13,-700.903931,1063.840942,1423.640625,0
421,13,-763.499878,1063.840942,1657.591431,0
422,13,-625.914917,1055.149414,1497.520386,0
423,13,-639.979980,1057.365723,1652.273193,0
424,13,-651.908691,1063.840942,1870.294434,0
425,13,-475.474243,1055.149414,1739.311401,0
426,13,-419.903290,1055.993774,1517.339844,0
427,13,-442.517212,1063.840942,1385.710938,0
428,13,-568.669739,1055.149414,1369.938232,0
429,13,-386.069031,1055.149414,1653.991821,0
430,13,-294.386993,1063.840942,1818.217163,0
431,13,-558.066711,1055.149414,2016.506836,0
432,13,-711.466980,1063.840942,1972.935425,0
433,13,-929.522156,1018.419128,1416.183960,0
434,13,-876.587952,1063.840942,1548.779785,0
435,13,-712.544312,915.663086,1090.382202,0
436,13,-613.563049,915.663086,1212.133545,0
437,13,-703.195374,915.663086,1135.700928,0
438,13,-594.463135,915.663086,1089.774292,0
439,13,-922.112854,756.766418,595.867737,0
440,13,-680.828308,756.766418,600.194153,0
441,13,-675.431213,756.766357,790.205627,0
442,13,-852.406799,745.374939,644.573425,0
443,13,-932.082153,745.374878,810.313110,0
444,13,-838.015015,745.374878,963.991882,0
445,13,-1063.688721,756.766418,868.174500,0
446,13,-1094.410400,756.766418,1111.017822,0
447,13,-1196.041870,756.766418,1165.740723,0
448,13,-1115.272339,756.906860,1290.010010,0
449,13,-886.289856,745.374878,982.192871,0
450,13,-881.320923,745.473572,507.819183,0
451,13,-235.857849,544.585205,668.570557,0
452,13,-210.873047,544.585144,882.004028,0
453,13,-16.830879,544.585144,867.346558,0
454,13,-4.295790,544.585144,707.824219,0
455,13,-144.434265,544.585144,754.912292,0
456,13,-380.674042,544.585144,554.614563,0
457,13,-622.672180,542.539490,334.721710,0
458,12,127.260979,491.034241,743.113098,0
459,12,170.358459,456.652313,623.149902,0
460,12,-96.074593,337.984985,388.369965,0
461,12,-304.390289,312.202301,286.348694,0
462,12,-454.581238,280.174438,-42.422260,0
463,308,-544.103577,544.585022,-826.007935,0
464,308,-1502.516235,296.713928,-1474.569458,0
465,308,-770.295410,544.585144,-301.914246,0
466,308,-100.743103,544.585144,642.636353,0
467,308,-831.728699,745.374939,693.852539,0
468,308,-1137.408813,756.766418,1113.889648,0
469,308,-606.818726,915.663086,1143.819702,0
470,308,-537.646362,1055.149414,1696.422485,0
471,308,133.907379,583.149963,-1464.031372,0
472,308,1703.242798,0.285202,-701.063477,0
473,308,953.643066,2.285156,574.020691,0
474,308,1105.209839,2.285156,997.208862,0
475,308,527.448120,0.441559,1524.366943,0
476,308,-609.829102,544.585144,14.316092,0
477,308,1303.138550,2.285156,854.133301,0
478,308,-175.348923,544.585144,887.497864,0
479,308,-194.647873,583.149963,-1742.530762,0
480,308,-740.028076,531.966248,-503.962341,0
481,308,-958.191284,544.585144,102.004997,0
482,308,-1638.286499,302.507538,-1528.714233,0
483,308,64.701729,530.349609,814.117188,0
484,308,-530.984558,543.130310,413.519501,0
485,308,-927.905396,756.766418,619.287170,0
486,308,-675.998535,1063.840942,1743.582764,0
487,308,733.136414,1.279231,1233.707764,0
488,308,930.214172,2.285156,843.288086,0
489,308,1439.143066,-11.248022,-827.433594,0
490,308,1525.265381,-11.248047,-337.800293,0
491,308,896.775208,2.259321,1035.495728,0
492,308,715.245361,2.285156,514.448181,0
493,308,-200.684433,574.479248,-1435.595337,0
494,308,1241.181152,-11.248047,-531.682068,0
495,308,1511.680298,-11.248047,-536.539978,0
496,308,-1348.397095,302.507507,-1264.222534,0
497,308,-1301.128784,294.395966,-1616.703857,0
498,308,143.696213,439.065857,555.951599,0
499,308,-199.078049,320.949829,360.801300,0
500,308,-374.386658,312.202301,165.731613,0
501,308,-42.897541,583.149963,-1548.971069,0
502,308,-834.980835,544.585022,-721.489929,0
