ClassID,GenType,PosX,PosY,PosZ,Direction
1,1,-712.565979,325.791107,-1847.854736,-45
2,2,2712.650391,345.816986,1785.593506,135
3,4,-697,278.972504,1275,-90
4,5,-834,278.972504,1159,0
5,6,-876,278.972595,1321,0
6,7,-2326.116699,325.790863,-1219.337158,0
7,8,-2138.615723,305.698944,-1365.071777,135
8,9,-1954.895996,286.790985,-1537.223755,90
9,10,-2294.926025,305.698914,-1468.334717,90
10,11,-1899.912109,305.790833,-1090.485718,0
11,12,-2132.079590,325.790985,-1194.384277,0
12,13,-1155.565918,325.790985,-85.389175,0
13,13,-1069.245483,325.790985,-128.404205,90
14,13,-605.696106,325.790985,402.216736,180
15,14,-604.499817,325.791046,319.083374,180
16,15,-206.928513,305.497711,1009.759888,0
17,15,-207.237030,303.705414,1573.155762,0
18,15,70.045105,287.500153,1535.151855,0
19,15,80.987801,268.052185,1250.037720,0
20,15,375.496216,267.362915,1003.516418,0
21,15,373.748535,268.052185,1273.623657,0
22,16,-163.245926,284.706085,1286.296265,0
23,17,88.793449,287.651611,962.531982,0
24,18,387.522766,287.500153,1577.788696,0
25,19,-297.005920,349.630310,-1016.422974,0
26,19,-258.073181,328.582367,-741.782410,0
27,19,-284.174072,348.076813,-447.416351,0
28,19,4.134962,331.949310,-1063.694702,0
29,19,7.347023,311.949310,-765.484253,0
30,19,6.946754,331.949310,-475.535065,0
31,19,283.539124,311.949341,-1023.636475,0
32,19,285.644348,311.949310,-760.300720,0
33,19,304.354218,331.949310,-461.413391,0
34,20,1480.973145,317.439148,437.504364,0
35,21,1473.301392,317.439087,151.747162,0
36,22,1778.455811,317.439148,141.266617,0
37,23,1773.041138,317.439087,432.130554,0
38,24,1636.169922,327.736908,300.617157,-45
39,25,-487.394135,324.499054,931.762451,0
40,26,-3,331.949310,-403,0
41,30,-2206.874512,305.698914,-1449.975342,0
42,30,-2173.130615,325.790863,-1124.685059,0
43,30,-1877.223022,305.790894,-1141.938110,0
44,30,-1967.559326,286.791107,-1436.368530,0
45,30,-1923.768433,345.791016,-617.530945,0
46,30,-1506.216309,325.791107,-500.773651,0
47,30,-1895.171997,345.791046,-438.645416,0
48,30,-1948.590332,325.791199,286.328735,0
49,30,-1145.682007,345.791016,317.117981,0
50,30,-232.434036,328.582428,-755.549988,0
51,30,-234.075821,349.630310,-1034.619629,0
52,30,36.075336,311.949310,-786.854614,0
53,30,309.208862,331.949310,-460.842072,0
54,30,294.627258,311.949341,-1013.856384,0
55,31,104.277122,268.052094,1310.713745,0
56,31,333.407928,268.052155,1260.548584,0
57,31,32.937565,287.651459,933.550598,0
58,31,-208.355774,305.497559,997.085022,0
59,31,-210.459259,303.705292,1531.735840,0
60,31,-161.508514,284.706085,1250.612915,0
61,31,378.577820,267.362915,985.442871,0
62,31,73.973923,287.500122,1508.416626,0
63,31,387.616943,287.500122,1529.129639,0
64,31,692.583435,282.118286,1563.828369,0
65,32,-289.472961,348.076813,-506.070801,0
66,27,-163.245926,284.706085,1286.296265,0
67,28,88.793449,287.651611,962.531982,0
68,29,387.522766,287.500153,1577.788696,0
69,33,-1003.351074,324.498993,1052.708984,0
70,33,-1004.883484,324.499115,1469.014771,0
71,33,-591.317749,324.499115,1466.071289,0
72,33,-606.194641,324.498993,1047.539185,0
73,34,-718.188599,343.454803,-1699.115356,0
74,34,2754.234619,310.670105,1744.418579,0
75,30,-1415.487061,325.791107,-479.399414,0
76,30,-2072.322754,286.791107,-1428.657715,0
77,30,-2009.010132,305.790894,-1141.352783,0
78,30,-1930.749634,325.791229,27.931831,0
79,30,-1604.176147,325.791321,367.185638,0
80,30,-721.056824,325.790955,332.383362,0
81,30,-951.244019,345.790955,340.820618,0
82,30,-1082.031738,345.791046,474.546539,0
83,30,-1105.250122,325.790985,-40.665241,0
84,30,-1288.253052,345.790985,322.129761,0
85,35,1984.094238,297.439087,667.677490,0
86,35,2068.214111,297.507782,806.167114,0
87,35,1901.030884,298.252228,756.332581,0
88,35,2156.153564,298.413818,602.875854,0
89,35,2081.547852,299.280914,1235.499023,0
90,35,2029.797241,302.108185,1471.246216,0
91,35,1215.839233,302.108185,1526.082520,0
92,35,762.539734,282.118103,1474.286499,0
93,35,423.542480,287.500092,1559.049683,0
94,35,351.895508,268.052155,1338.355347,0
95,35,83.334435,268.052094,1250.818848,0
96,35,88.692528,287.500031,1511.991821,0
97,35,-369.980316,312.861725,1532.927124,0
98,35,-184.385620,284.705963,1189.998047,0
99,35,384.672089,267.785583,1021.582520,0
100,35,39.002365,287.651459,996.069153,0
101,35,2425.085693,282.118256,1545.378540,0
102,35,3083.580566,309.244110,1240.794067,0
103,35,2955.249268,307.741211,1397.323853,0
104,35,3190.747803,308.961456,1360.059692,0
105,35,3109.231689,307.741211,1484.913574,0
106,35,3201.781494,309.559937,1672.549927,0
107,35,3265.466797,288.111053,1861.310303,0
108,35,3434.693604,287.747162,1842.132813,0
109,35,3297.767578,288.632965,2039.460938,0
110,35,3444.312988,288.061127,2005.695435,0
