ClassID,GenType,PosX,PosY,PosZ,Direction
4,4,-186.690002,274.209991,-1570.869995,-17.530001
5,5,-239.139999,0.250000,-200.179993,-17.610001
6,6,58.317341,-57.336399,653.913757,0
7,7,-89,41,1399,0
8,7,-243,41,1305,0
9,7,-345,41,1134,0
10,7,83,41,1278,0
11,8,181,41,1363,0
15,15,-439,50,234,-45
16,19,859,0,205,-70
24,22,439.579987,274.209991,-1641.150024,5
25,23,1461.540039,-10.360000,1157.099976,83
27,27,-254.080002,52.889999,250.029999,1
29,29,702.580017,0.650000,119.570000,0
31,31,636.909973,0.650000,19.920000,0
32,32,-820.280029,-0.700000,-122.099998,0
34,34,-515.799988,271.890015,-1541.660034,35
35,35,859,0,205,-70
37,37,-696.940002,274.209991,-1209.640015,0
38,37,-368.190002,274.209991,-1528.760010,0
39,37,87.160004,274.209991,-1648.949951,0
40,37,-120.209999,274.209991,-1608.630005,0
41,37,411.040009,274.209991,-1647.489990,0
42,38,-864.130371,-0.708033,-353.864105,0
67,40,246.070007,274.359985,-1747.420044,0
68,40,-348.709991,274.209991,-1390.660034,0
69,40,-634.369995,274.209991,-1128.920044,0
70,40,497.290009,173.610001,-603.909973,0
71,40,-853.859985,-0.710000,-557.390015,0
72,40,-369.839996,-1.120000,-111.559998,0
73,40,-161.479996,42.540001,1099.890015,0
74,40,849.659973,0.650000,754.099976,0
75,40,705.440002,0.650000,-8.530000,0
76,40,1575.709961,-10.360000,672.989990,0
77,40,113.059998,-54.310001,461.730011,0
78,1,-686.400024,274.209991,-1179.390015,0
79,41,-224.199997,0.330000,-195.080002,0
80,42,803.549988,0.650000,343.429993,0
81,42,1484.239990,-10.360000,1092.739990,0
82,43,-440.170013,49.660000,253.639999,0
83,44,-444.429993,49.549999,229.160004,0
84,45,-57.270000,-5.610000,81.400002,0
85,32,-944.971497,-0.708095,-452.233612,0
86,43,-77.849998,42.540001,1188.619995,0
87,32,-154.119995,-0.810000,13.730000,0
88,32,-5.760000,12.110000,-139.490005,0
89,32,-6.310000,-41,185.869995,0
90,32,-393.540009,-1.130000,-81.019997,0
91,32,-757.846985,-0.707972,-340.020203,0
92,38,343.848724,173.613770,-855.342529,0
93,38,477.529999,205.729996,-1103.579956,0
94,38,677.809998,173.610001,-770.729980,0
95,46,-390.230988,271.845520,-1617.553833,-98
96,47,479.279449,173.613770,-816.752380,0
97,32,-653.103760,0.470547,-511.518616,0
98,32,-540.468872,0.013012,-294.373962,0
99,38,565.213318,173.613770,-939.675049,0
100,38,580.912659,173.613770,-624.417664,0
101,38,-688.601257,-0.708914,-169.663803,0
102,38,397.652679,173.613770,-596.806824,0
103,38,-339.482971,-1.171413,-78.367287,0
104,39,414.728699,198.131958,-1103.085938,0
105,39,598.781311,173.613770,-964.759766,0
106,39,409.877045,173.613770,-791.793091,0
107,39,250.193985,173.613770,-639.529236,0
108,39,505.440979,173.613770,-536.458130,0
109,39,587.565063,173.613770,-800.340271,0
110,39,286.294769,173.613770,-944.274902,0
111,38,-794.003967,-0.696719,-98.017059,0
112,43,-586.269409,56.593319,144.676315,0
113,43,-497.607544,53.156479,394.949921,0
114,43,-408.513733,52.533955,117.675880,0
115,43,-584.667786,54.961296,320.678192,0
116,43,-219.353012,42.541912,1117.557983,0
117,43,-78.633636,42.532818,1349.925903,0
118,43,60.193993,42.538120,1118.216309,0
119,43,198.401047,42.178020,1266.476563,0
120,43,-251.178345,42.541908,1253.450073,0
121,43,-284.734009,53.134876,212.352737,0
122,43,-557.061035,48.838692,246.360779,0
123,48,-862,5.811579,203,-90
124,49,-159.949997,274.309998,-1274.280029,0
