ClassID,GenType,PosX,PosY,PosZ,Direction
1,1,407.672943,-68.777649,-1619.673706,-85
2,2,56.928207,68.118347,1703.937134,135
3,3,245.038254,-68.777649,-1167.330933,0
4,3,-424.080353,-68.777649,-1061.453491,0
5,3,-1068.452637,0.866150,-1069.292969,0
6,3,-1343.000610,0.866150,-329.883698,0
7,3,-784.555664,0.866150,-336.500824,0
8,3,-1003.312622,0.866150,388.845520,0
9,3,-1431.968018,0.866150,787.678894,0
10,3,-223.637299,-25.193430,-318.762817,0
11,3,-55.565121,0.866150,29.518639,0
12,3,223.844620,0.866150,-194.477631,0
13,3,1069.144287,0.866150,-934.065247,0
14,3,1343.627319,0.866150,-854.532898,0
15,3,769.104370,0.866150,-594.896667,0
16,3,789.171082,-87.075012,351.517120,0
17,3,1191.432983,-87.075020,54.470932,0
18,3,1198.286011,-16.226929,1064.132324,0
19,3,934.212280,-16.226929,771.760559,0
20,3,188.118912,0.866150,435.081390,0
21,3,-522.054260,0.866150,127.339371,0
22,3,-234.972885,0.866150,682.925293,0
23,3,117.704819,68.118347,1388.424194,0
24,3,-15.776148,68.118347,1127.509644,0
25,3,-699.724976,0.866150,1024.956299,0
26,3,-939.573669,0.866150,-856.959778,0
27,4,-1282.715576,0.866150,-977.027039,-45
29,6,-307.489899,0.866150,882.979309,0
30,7,-220.029892,0.866150,876.364197,-90
31,8,-268.783752,0.866150,853.903198,0
32,9,179.168365,0.866150,620.705444,0
33,6,-821.090088,0.866150,1071.071777,0
34,6,-847.668091,0.866150,928.594849,0
35,6,-585.451111,0.866150,936.793152,0
36,10,-777.225525,0.866150,1067.729614,0
37,11,-780.477905,0.866150,931.217773,-90
38,12,-781.104004,0.866150,895.122314,90
39,13,1068.739624,0.866150,-914.787170,0
40,14,903.305359,-87.075012,173.998199,0
41,15,510.135651,-68.777649,-1147.328735,0
42,15,470.162689,-68.777649,-1066.753906,0
43,15,353.126099,-68.777649,-995.364685,0
44,15,225.709930,-68.777649,-1088.875366,0
45,15,342.229614,-68.777649,-1213.502319,0
46,15,-278.181915,-68.777649,-1120.873779,0
47,15,-384.202209,-68.777649,-1117.135986,0
48,15,-366.738342,-72.369606,-969.679688,0
49,15,-908.360901,0.866150,-1201.607666,0
50,15,-991.745544,0.866150,-1238.886597,0
51,15,-1097.841675,0.866150,-1154.602417,0
52,15,-1011.358093,0.866150,-965.343628,0
53,15,-885.287292,0.866150,-958.774353,0
54,15,-1009.517578,0.866150,-1094.819946,0
55,15,-1118.212646,0.866150,-163.052551,0
56,15,-1200.469727,0.866150,-66.162666,0
57,15,-1432.965332,0.866150,-278.915253,0
58,15,-1341.809448,0.866150,-356.040161,0
59,15,-1156.594971,0.866150,-284.760559,0
60,15,-267.623840,-25.193430,-327.466339,0
61,15,-162.069366,-25.193432,-414.697357,0
62,15,-173.797226,-25.193430,-268.118195,0
63,15,-948.491455,0.866150,292.839935,0
64,15,-1002.905212,0.866150,393.803131,0
65,15,-1154.384277,0.866150,398.428162,0
66,15,-1081.799072,0.866150,222.290176,0
67,15,-1265.246216,0.866150,689.333801,0
68,15,-1381.404419,0.866150,655.483276,0
69,15,-1490.431030,0.866150,774.950500,0
70,15,-1325.861206,0.866150,916.674072,0
71,15,759.786926,0.866150,-579.587524,0
72,15,620.923767,0.866150,-468.322723,0
73,15,410.108795,0.866150,-341.424652,0
74,16,463.490631,-68.777649,-1024.872559,0
75,16,429.516205,-68.777649,-1172.256836,0
76,16,243.639755,-68.777649,-1010.261597,0
77,16,243.482803,-68.777649,-1105.807617,0
78,16,-302.043823,-72.835175,-1061.867065,0
79,16,-471.622314,-68.777649,-1056.053833,0
80,16,-956.280457,0.866150,-910.989319,0
81,16,-989.996765,0.866150,-1056.827759,0
82,16,-956.371887,0.866150,-1185.495239,0
83,16,-803.469604,0.866150,-1086.789795,0
84,16,-1132.369507,0.866150,-203.172226,0
