ClassID,GenType,PosX,PosY,PosZ,Direction
1,1,1881.612793,0,-328.040466,0
2,2,-965.378174,0.498800,-50.651031,0
27,3,2216.753174,0,471.922150,4
29,5,2149.983398,0.498800,583.739380,-37
32,6,1737.573730,0,726.462463,-32
33,6,1864.347168,0.498800,116.642723,-57
35,6,1647.181519,0.498800,323.887726,-96
38,7,1941.210938,0.498800,419.369934,0
39,7,2140.396729,0.498800,104.779648,65
41,8,1414.536133,0.498800,-471.547424,0
42,9,-1014.985229,0.498800,254.267670,-90
43,10,-222.927002,0.498800,-1280.342407,45
44,11,-289.019989,0,-1299,-37
45,12,-289.500000,0,-1169,-37
46,13,-150.889999,0,-1303.780029,-37
49,16,-1672.602295,0,835.226746,-40
50,17,-1673.533691,0.498800,622.198486,-44
51,18,-1436.670044,0.498800,854.256958,-28
52,19,-1378.549072,0,693.383301,-42
53,20,-1496.291382,0.498800,567.743896,-46
56,23,-1539.818970,0.498800,463.162323,0
58,25,-585.687317,0.498800,-818.908752,100
59,26,-2114.783936,0.498800,-427.793518,4
61,28,-1544.092407,10.595200,729.354797,0
64,31,-1544.324951,10.595200,729.122131,0
65,32,1672.825073,0,-469.442657,0
66,32,2049.433350,0,-538.681458,0
67,32,1911.309204,0,-84.236099,0
68,32,1956.820923,0,445.074280,0
69,32,1622.364014,0,386.742157,0
70,32,1425.799438,0,632.631836,0
71,32,1243.999023,0,893.288208,0
72,32,746.890198,0,906.984985,0
73,32,496.094971,0,671.179932,0
74,32,757.934448,0,186.525085,0
75,32,215.363403,0,89.088455,0
76,32,-120.138550,0,-131.644409,0
77,32,-434.656555,0,-111.449966,0
78,32,-1027.243164,0,-43.383278,0
79,32,-926.930420,0,-536.680908,0
80,32,-468.107056,0,-635.513550,0
81,32,-207.111343,0,-965.346924,0
82,32,-1282.904663,0.498800,-523.189697,0
83,32,-1549.907104,0.498800,-703.320496,0
84,32,-1837.893799,0.498800,-638.031433,0
85,32,-2084.844482,0,-506.130249,0
86,32,-2057.131348,0,-124.212822,0
87,32,-1503.074707,0.498800,-305.397797,0
88,32,-1567.149048,0,-77.226883,0
89,32,-1571.029419,0.498800,171.708633,-9
90,33,1703.585083,0,-403.380615,0
91,34,-159.559998,0,-1166,-37
94,36,-1444.333008,0,759.752808,-87
95,33,1766.471680,0.498800,413.141327,0
96,33,-2094.933594,0.498800,-501.210144,0
97,33,-2291.567627,0,428.883148,0
100,39,-706.375183,0.498800,-749.264587,0
101,40,-1527.703735,0.498800,469.502472,-91
102,41,-1777.291138,0.498800,-533.227417,-129
103,41,-1418.370972,0.498800,-768.049988,58
104,41,-1016.882385,0.498800,-542.509277,-102
105,41,-1227.221436,0.498800,-635.943604,30
106,41,-1597.059814,0.498800,-356.952850,114
107,41,-1514.440552,0.498800,-566.897827,-106
108,4,66.696747,0.498800,-127.624992,0
109,2,-1519.145996,0.498800,-546.714355,0
110,2,-1102.693726,0.498800,50.776909,0
111,2,-981.199646,0.498800,197.157425,0
112,2,-624.196655,0.498800,-46.105415,0
113,2,-1536.609741,0.498800,93.670143,0
114,2,-369.562561,0.498800,-87.238663,0
115,2,-1049.039673,0.498800,-215.108170,0
116,2,-1555.677368,0.498800,-348.702332,0
117,2,-1546.228760,0.498800,-90.363098,0
118,33,-2104.863281,0.498800,-688.440369,0
119,33,-2166.598877,0.498800,-296.703247,0
120,33,-2011.666748,0.498800,-97.854164,0
121,33,-2030.325806,0.498800,-211.161621,0
122,33,-2176.254883,0,436.871948,0
123,4,-1029.221802,0.498800,-72.628220,0
124,4,434.485077,0.498800,210.214935,0
125,4,508.715149,0.498800,646.190491,0
126,4,1124.539185,0.498800,893.864075,0
127,4,1425.158813,0.498800,604.089478,0
128,4,768.792053,0.498800,927.842590,0
129,4,196.010651,0.498800,-372.566711,0
130,4,-372.493469,0.498800,-90.091476,0
131,4,-645.338013,0.498800,-87.904251,0
132,4,192.841660,0.498800,157.828262,0
133,42,1535.542236,0.498800,378.428619,0
134,42,1806.196777,0.498800,-499.950134,0
135,42,1384.667480,0.498800,496.601440,0
136,42,1779.259277,0.498800,574.289185,0
137,42,1486.358276,0.498800,-378.862732,0
138,42,1547.965454,0.498800,-578.812195,0
139,42,1885.768799,0.498800,-369.304382,0
140,42,1397.495483,0.498800,787.652161,0
141,42,820.313232,0.498800,912.020874,0
142,42,1874.240112,0.498800,248.556778,0
143,42,2138.288574,0.498800,95.751396,0
144,43,-1526.043213,0.498800,185.671265,0
145,44,-2240.237549,0,420.370575,0
146,46,-1024.053711,0.498800,-133.283234,0
147,46,-1500.635864,0.498800,-551.613220,0
148,46,2096.876953,0.498800,-477.498749,0
149,47,2148.416748,0.498800,483.018799,0
150,48,-21.490000,0.600000,-18.270000,0
